sentID.BTEC	split	lang	sent
10407	corpus-6-train	EN	Give me time to think it over.
10408	corpus-6-test-corpus-26-train	EN	I'll make do with whatever you have.
10409	corpus-6-train	EN	They are not counter-signed.
10411	corpus-6-test-corpus-26-train	EN	We'd like a table near the stage.
10412	corpus-6-train	EN	May I have some jam?
10413	corpus-6-train	EN	How about this one? This is just one hundred dollars. It's worth every penny of it.
10414	corpus-6-dev	EN	Can we have a meal?
10416	corpus-6-test-corpus-26-train	EN	I'm fine. Well, are you going somewhere?
10417	corpus-6-train	EN	I'd like a pair of suede shoes.
10419	corpus-6-train	EN	In the morning yes, but in the afternoon it'll get cloudy.
10421	corpus-6-train	EN	Do we need to have a reservation in advance?
10422	corpus-6-train	EN	Keep the line open, please.
10424	corpus-6-train	EN	I wouldn't count on it.
10425	corpus-6-train	EN	Dinner won't be served until seven. Now only drinks are available.
10426	corpus-6-train	EN	Say it again?
10427	corpus-6-train	EN	I'm going to sleep. Will you bring my meal later on?
10431	corpus-6-train	EN	We celebrate having a new year after the old year passed safely.
10433	corpus-6-test-corpus-26-train	EN	It is two thousand four hundred meters high.
10434	corpus-6-train	EN	Is there a police office near here?
10435	corpus-6-test-corpus-26-train	EN	Come in. Please put it on the table there.
10438	corpus-6-train	EN	My blue jacket is missing.
10440	corpus-6-test-corpus-26-train	EN	Please cancel my card number.
10441	corpus-6-train	EN	Pay me.
10442	corpus-6-dev	EN	I'll take you there.
10446	corpus-6-train	EN	Do you know of a pharmacy that carries Japanese medicine?
10448	corpus-6-train	EN	There is a good record shop around the corner.
10452	corpus-6-train	EN	I'm here on vacation.
10453	corpus-6-train	EN	No, I don't enjoy watching other people play. I like to play myself.
10454	corpus-6-train	EN	That's not possible.
10455	corpus-6-train	EN	Roll up your sleeve, please.
10456	corpus-6-train	EN	We can't do it here.
10457	corpus-6-train	EN	Which corner to turn?
10458	corpus-6-dev	EN	I'm sure I gave you a fifty-dollar bill.
10459	corpus-6-train	EN	We can't change coins.
10460	corpus-6-train	EN	Please call Chicago, eight seven seven six five o seven.
10463	corpus-6-train	EN	Turn left at the blinking signal.
10466	corpus-6-train	EN	Where's the nearest dressmaker?
10468	corpus-6-test-corpus-26-train	EN	I'm sorry, they're all sold out, but we'll have them in a few days.
10469	corpus-6-train	EN	Can I have a popcorn, please?
10472	corpus-6-train	EN	Two first class tickets, please.
10473	corpus-6-test-corpus-26-test	EN	Could I have some coffee?
10474	corpus-6-train	EN	The bus will bring you back here at six.
10475	corpus-6-train	EN	Where is this?
10477	corpus-6-test-corpus-26-train	EN	I don't have an appointment, but it's urgent.
10479	corpus-6-test-corpus-26-train	EN	This is poorly made.
10480	corpus-6-test-corpus-26-train	EN	Where's the escalator?
10482	corpus-6-train	EN	I would like someplace fancy.
10483	corpus-6-train	EN	No, can't you sell it for this much?
10484	corpus-6-train	EN	Can I find it easily?
10485	corpus-6-train	EN	We can get various kinds of imported brand products.
10487	corpus-6-train	EN	Where can I play roulette?
10489	corpus-6-train	EN	Do you have a safe-deposit box?
10490	corpus-6-dev	EN	I'm glad you did. Please give my warmest wishes to your family.
10491	corpus-6-train	EN	Please call a taxi at ten in the morning.
10492	corpus-6-dev	EN	I'd like to, but I'm afraid I really have to go. I may miss the last train. I enjoyed talking to you.
10493	corpus-6-train	EN	I wonder how they make it?
10495	corpus-6-train	EN	Skin care items for dry skin, please.
10496	corpus-6-train	EN	Please deposit seventy-five cents for an additional three minutes.
10497	corpus-6-test-corpus-26-train	EN	Do you have a brochure to events?
10500	corpus-6-test-corpus-26-train	EN	Where is the entrance to the subway?
10502	corpus-6-train	EN	Please tell me the charge after the call.
10503	corpus-6-train	EN	Do I need formal attire?
10504	corpus-6-test-corpus-26-train	EN	I lost my airline ticket.
10505	corpus-6-train	EN	Just looking. Thank you.
10506	corpus-6-train	EN	What is the opening hour at this botanical garden?
10508	corpus-6-dev	EN	Excuse me, but I'm lost. Where is the exit?
10516	corpus-6-train	EN	Would you like me to tell you?
10518	corpus-6-train	EN	Here's to you.
10519	corpus-6-train	EN	Have you ever been to New York?
10520	corpus-6-train	EN	These are personal effects.
10522	corpus-6-train	EN	What fabric is it?
10523	corpus-6-train	EN	What is boarding time?
10524	corpus-6-train	EN	Take the N Line Express to Canal Street. Then change to the R Line.
10525	corpus-6-train	EN	I am a teacher.
10527	corpus-6-train	EN	I have an M.S. from Kyoto University.
10533	corpus-6-train	EN	Give me fifteen gallons of two star petrol, please.
10534	corpus-6-train	EN	I was surrounded by kids and they got ice cream on my clothes. After that my wallet was gone.
10535	corpus-6-train	EN	The actor is really fantastic.
10536	corpus-6-train	EN	Here's my Green Card.
10537	corpus-6-train	EN	Where's the lifeguard?
10539	corpus-6-train	EN	I see. Thank you very much.
10540	corpus-6-dev	EN	In years past, it was a day to celebrate the rice harvest.
10543	corpus-6-train	EN	Well, I'd like you to type this report.
10550	corpus-6-train	EN	Do you have something light?
10551	corpus-6-train	EN	Here, I'd like it taken in five centimeters.
10553	corpus-6-train	EN	I'd like to reserve a private room in the sleeping car.
10555	corpus-6-train	EN	We have a large selection of desserts, including cakes and ice cream.
10556	corpus-6-train	EN	No, thanks. Just tell him that I called and I'll call again later this afternoon.
10559	corpus-6-test-corpus-26-train	EN	Can't you stay here during the vacation?
10560	corpus-6-train	EN	Do you have a road map that I can have?
10562	corpus-6-test-corpus-26-train	EN	Oh, I'm so sorry to have bothered you.
10563	corpus-6-test-corpus-26-dev	EN	Can you book events?
10564	corpus-6-train	EN	It's hot. Can you do something?
10565	corpus-6-test-corpus-26-train	EN	Is there a public rest room near here?
10566	corpus-6-train	EN	What's the name of that plant?
10567	corpus-6-train	EN	Shit.
10570	corpus-6-dev	EN	It hurts to walk.
10571	corpus-6-dev	EN	A clown triggerfish chased me.
10572	corpus-6-train	EN	Please go away.
10573	corpus-6-train	EN	Don't shoot.
10577	corpus-6-train	EN	You may put your baggage under your seat on the floor.
10578	corpus-6-train	EN	Is the meter on?
10579	corpus-6-train	EN	Our seats are G fifteen and G sixteen. Could you show us to the seats?
10580	corpus-6-train	EN	Is there a room available for tonight?
10582	corpus-6-train	EN	Have a nice trip.
10584	corpus-6-train	EN	Two tickets for tomorrow.
10585	corpus-6-train	EN	Where to, sir?
10586	corpus-6-train	EN	I'd like to borrow it, if you don't mind.
10587	corpus-6-train	EN	Allow me, please.
10590	corpus-6-test-corpus-26-train	EN	What's the total?
10591	corpus-6-train	EN	What is the soup of the day?
10593	corpus-6-test-corpus-26-train	EN	That's very good. Now for questions, please.
10594	corpus-6-train	EN	I want to get something for my husband.
10595	corpus-6-dev	EN	What's that wrapped in white paper?
10597	corpus-6-train	EN	What is the name of this fruit?
10599	corpus-6-test-corpus-26-train	EN	Do you have any change for the parking meter?
10600	corpus-6-train	EN	I don't remember where I left them.
10601	corpus-6-train	EN	I'm going to pay him a visit tomorrow.
10602	corpus-6-train	EN	I'd like to check what time it leaves.
10604	corpus-6-train	EN	I think the weather will be better tomorrow.
10608	corpus-6-train	EN	Vienna.
10609	corpus-6-train	EN	There is no place to put the baggage.
10610	corpus-6-train	EN	I'd like to reserve two seats for New York on August third.
10613	corpus-6-train	EN	It was more than I could eat.
10616	corpus-6-train	EN	What are people saying about the meeting?
10617	corpus-6-test-corpus-26-test	EN	Our top-seller for the last four years has been the AX-four five zero copier.
10619	corpus-6-train	EN	I want to hire a Japanese speaking guide for a half day.
10629	corpus-6-train	EN	There's one over there. Oh, the bus doesn't run on Sunday.
10630	corpus-6-train	EN	Waiter. Check, please.
10631	corpus-6-train	EN	Have you got the time?
10632	corpus-6-train	EN	Certainly, sir. But what about an opener?
10633	corpus-6-train	EN	I've lost my passport somewhere.
10637	corpus-6-train	EN	The Port Authority is nine dollars fifty cents. Eleven dollars goes to the hotel.
10638	corpus-6-train	EN	Where is the power point?
10640	corpus-6-train	EN	It was kind of you to show me around the city.
10642	corpus-6-train	EN	The room is really cold.
10644	corpus-6-train	EN	Do you have green tea?
10645	corpus-6-test-corpus-26-train	EN	Do I turn to the left?
10647	corpus-6-train	EN	We want to spend about thirty dollars per person.
10649	corpus-6-train	EN	Yes, thank you.
10651	corpus-6-train	EN	How about going to the beach with me on Sunday?
10652	corpus-6-train	EN	Someone hit my car while I was parking.
10657	corpus-6-train	EN	The survey showed that fourteen percent of respondents would buy a product like ours if it were priced under fifty thousand yen.
10659	corpus-6-train	EN	Any beauty parlor here?
10660	corpus-6-train	EN	The correct time now is seven twenty-eight a.m.
10662	corpus-6-test-corpus-26-test	EN	Are there any stewardesses who speak Japanese?
10663	corpus-6-dev	EN	How many stops to the aquarium?
10666	corpus-6-train	EN	I'd like a quiet restaurant.
10667	corpus-6-train	EN	Who was the architect?
10669	corpus-6-train	EN	At the box office at the entrance of the theater.
10670	corpus-6-test-corpus-26-train	EN	Wonderful price, isn't it?
10671	corpus-6-train	EN	Can I put my seat back?
10672	corpus-6-train	EN	How long does it take to Boston?
10674	corpus-6-train	EN	What's the exchange rate for the mark?
10675	corpus-6-train	EN	Hello. This is the overseas operator. What number would you like to call?
10678	corpus-6-train	EN	I hit somebody.
10679	corpus-6-train	EN	How many days does it take by airmail?
10680	corpus-6-test-corpus-26-train	EN	You must take it ninety-nine times a day, before meal.
10684	corpus-6-train	EN	Okay, we got it, so hurry up and go.
10688	corpus-6-train	EN	Let's go to the restaurant by taxi.
10689	corpus-6-train	EN	I'm hurt.
10691	corpus-6-train	EN	Please take my bag.
10694	corpus-6-train	EN	I want to make a reservation for JAL flight one to Tokyo on the tenth.
10696	corpus-6-train	EN	The processing cost is subject to change.
10698	corpus-6-train	EN	I got wet in the rain.
10702	corpus-6-train	EN	This statement of accounts is wrong.
10707	corpus-6-test-corpus-26-train	EN	I do love him.
10708	corpus-6-dev	EN	Look at the lip marks, huh?
10715	corpus-6-train	EN	You may try Hertz at the other counter.
10716	corpus-6-train	EN	Okay, fine.
10717	corpus-6-dev	EN	How long has it been like this?
10719	corpus-6-train	EN	Is there a Chinese restaurant near here?
10721	corpus-6-train	EN	Yes, this is Sugako Miyanishi in room three o three.
10722	corpus-6-train	EN	Who should I make out this receipt to?
10725	corpus-6-train	EN	What's on at the theatre?
10729	corpus-6-train	EN	This size here, in this diagram.
10733	corpus-6-test-corpus-26-train	EN	I'd like a tripod.
10735	corpus-6-train	EN	Darn. I should have bought it when I had the chance.
10736	corpus-6-test-corpus-26-dev	EN	I'd like a sports jacket.
10737	corpus-6-train	EN	What will I see if I follow that route?
10738	corpus-6-dev	EN	I'm sorry I didn't realize you were coming today.
10739	corpus-6-train	EN	I don't blame you for getting angry.
10740	corpus-6-train	EN	I agree. I'd like to go look for accessories tomorrow.
10742	corpus-6-dev	EN	"I hear that ""Ringisho"" is widely used in Japan. What does it mean?"
10745	corpus-6-train	EN	Rental ski and boots, please.
10746	corpus-6-train	EN	Got a pen?
10749	corpus-6-test-corpus-26-dev	EN	You can stay at my house.
10751	corpus-6-dev	EN	Could you please deliver this dress to my hotel after adjusting the length?
10752	corpus-6-train	EN	I'm looking for dresses.
10753	corpus-6-test-corpus-26-test	EN	May I recline my seat, please?
10755	corpus-6-train	EN	I'd like a UV filter.
10756	corpus-6-test-corpus-26-train	EN	Great. I was looking for a taxi, but this is better.
10757	corpus-6-train	EN	Happy New Year.
10760	corpus-6-test-corpus-26-train	EN	Great coat. Is it British-made?
10764	corpus-6-train	EN	Do I pay a deposit?
10770	corpus-6-train	EN	Put it on the scale, please. That'll be three dollars and thirty-five cents.
10771	corpus-6-train	EN	Wrap these individually, and put on a ribbon on each, please.
10772	corpus-6-train	EN	No mini-bar?
10773	corpus-6-train	EN	Where's the nearest clothing store?
10775	corpus-6-train	EN	Do you have any other special products of your country?
10776	corpus-6-train	EN	Do you take cream?
10778	corpus-6-test-corpus-26-train	EN	I want to go to Harvard Center. Could you tell me when we get there?
10780	corpus-6-dev	EN	Does this bus go to Green Park?
10782	corpus-6-train	EN	Where should I meet?
10783	corpus-6-train	EN	I can't turn the key in the lock of my door.
10785	corpus-6-train	EN	Please give me three bottles of Scotch whisky.
10787	corpus-6-train	EN	Can you wrap it as a present?
10788	corpus-6-train	EN	This number is no longer available.
10790	corpus-6-test-corpus-26-train	EN	Two adults and two children, please.
10791	corpus-6-train	EN	Remember to fill up with gas before you return it.
10793	corpus-6-train	EN	How much is it per gallon?
10794	corpus-6-train	EN	Would you bring me a pot of coffee?
10796	corpus-6-train	EN	May I stay and use the facilities longer?
10797	corpus-6-train	EN	I'm lost. Do you know where ABC Hotel is?
10798	corpus-6-train	EN	Non-smoking section, please.
10801	corpus-6-train	EN	The key for room nine-o-two, please.
10807	corpus-6-train	EN	Do you take this card?
10808	corpus-6-train	EN	I put money in but nothing came out.
10810	corpus-6-train	EN	We'd like seats near the window.
10811	corpus-6-train	EN	It's very kind of you to spare some time.
10812	corpus-6-train	EN	Do you have a card with the hotel address on it?
10814	corpus-6-dev	EN	I would like to place an order for breakfast.
10815	corpus-6-train	EN	Don't you have a different tint in this pattern?
10816	corpus-6-train	EN	There are two kinds, this and this.
